#agent	time	s_region	s_node	t_region	t_node
9762	1459366	58	74	47	45
9763	1459518	50	41	57	73
9764	1459772	58	74	47	45
9765	1460035	57	73	54	37
9766	1460147	58	74	47	45
9767	1460333	57	73	47	45
9768	1460496	57	73	48	43
9769	1460685	52	39	57	73
9770	1460694	57	73	46	46
9771	1460862	46	46	58	74
9772	1461143	49	42	57	73
9773	1461151	57	73	45	29
9774	1461151	56	44	57	73
9775	1461408	58	74	56	44
9776	1461591	57	73	51	40
9777	1461735	54	37	58	74
9778	1461919	58	74	45	29
9779	1462044	58	74	56	44
9780	1462289	57	73	52	39
9781	1462471	58	74	46	46
9782	1462620	58	74	51	40
9783	1462677	57	73	53	38
9784	1462825	50	41	58	74
9785	1463119	47	45	58	74
9786	1463143	57	73	48	43
9787	1463356	46	46	58	74
9788	1463576	45	29	57	73
9789	1463750	58	74	50	41
9790	1463761	47	45	57	73
9791	1463937	52	39	57	73
9792	1464014	48	43	57	73
9793	1464266	53	38	58	74
9794	1464404	58	74	46	46
9795	1464527	58	74	49	42
9796	1464616	51	40	57	73
9797	1464824	58	74	56	44
9798	1465054	51	40	58	74
9799	1465115	49	42	57	73
9800	1465392	57	73	51	40
9801	1465608	53	38	58	74
9802	1465608	49	42	58	74
9803	1465830	46	46	57	73
9804	1465891	45	29	57	73
9805	1466000	58	74	53	38
9806	1466011	57	73	46	46
9807	1466012	54	37	58	74
9808	1466312	50	41	57	73
9809	1466591	54	37	57	73
9810	1466725	50	41	57	73
9811	1467018	57	73	45	29
9812	1467172	56	44	58	74
9813	1467452	50	41	58	74
9814	1467667	55	36	58	74
9815	1467765	50	41	57	73
9816	1467792	57	73	52	39
9817	1468003	58	74	51	40
9818	1468196	54	37	58	74
9819	1468476	49	42	57	73
9820	1468670	58	74	53	38
9821	1468748	53	38	57	73
9822	1468754	57	73	54	37
9823	1468970	58	74	55	36
9824	1469103	56	44	57	73
9825	1469344	57	73	52	39
9826	1469578	52	39	57	73
9827	1469763	58	74	55	36
9828	1469839	57	73	48	43
9829	1469965	54	37	57	73
9830	1470265	58	74	53	38
9831	1470338	58	74	48	43
9832	1470630	58	74	51	40
9833	1470728	57	73	50	41
9834	1470855	58	74	55	36
9835	1470982	55	36	58	74
9836	1471044	50	41	58	74
9837	1471302	57	73	54	37
9838	1471438	58	74	48	43
9839	1471667	58	74	49	42
9840	1471818	45	29	57	73
9841	1471925	52	39	58	74
9842	1472033	58	74	50	41
9843	1472238	45	29	57	73
9844	1472462	52	39	58	74
9845	1472490	58	74	52	39
9846	1472535	53	38	58	74
9847	1472595	58	74	54	37
9848	1472842	57	73	49	42
9849	1472974	46	46	58	74
9850	1473115	57	73	53	38
9851	1473268	58	74	48	43
9852	1473366	57	73	49	42
9853	1473458	49	42	58	74
9854	1473564	58	74	48	43
9855	1473827	49	42	58	74
9856	1473847	53	38	58	74
9857	1474001	57	73	54	37
9858	1474037	57	73	56	44
9859	1474284	54	37	57	73
9860	1474517	51	40	58	74
9861	1474574	58	74	55	36
9862	1474781	55	36	58	74
9863	1474829	56	44	57	73
9864	1475012	54	37	58	74
9865	1475187	50	41	58	74
9866	1475205	48	43	58	74
9867	1475301	52	39	57	73
9868	1475302	58	74	56	44
9869	1475578	58	74	49	42
9870	1475758	56	44	57	73
9871	1475786	51	40	58	74
9872	1475840	53	38	57	73
9873	1475849	58	74	47	45
9874	1476141	47	45	58	74
9875	1476213	58	74	54	37
9876	1476342	57	73	52	39
9877	1476535	48	43	57	73
9878	1476581	58	74	52	39
9879	1476693	58	74	46	46
9880	1476914	55	36	58	74
9881	1477093	58	74	50	41
9882	1477107	54	37	58	74
9883	1477152	58	74	45	29
9884	1477399	58	74	46	46
9885	1477613	58	74	47	45
9886	1477894	58	74	52	39
9887	1478162	45	29	57	73
9888	1478299	57	73	56	44
9889	1478331	56	44	58	74
9890	1478624	51	40	57	73
9891	1478842	54	37	57	73
9892	1479074	57	73	49	42
9893	1479197	50	41	58	74
9894	1479255	58	74	51	40
9895	1479494	51	40	58	74
9896	1479761	58	74	55	36
9897	1479987	58	74	50	41
9898	1480023	47	45	57	73
9899	1480321	51	40	57	73
9900	1480474	57	73	46	46
9901	1480595	58	74	48	43
9902	1480884	56	44	57	73
9903	1481015	58	74	53	38
9904	1481298	45	29	57	73
9905	1481407	45	29	58	74
9906	1481596	50	41	57	73
9907	1481742	56	44	58	74
9908	1481969	58	74	52	39
9909	1482139	55	36	58	74
9910	1482244	58	74	50	41
9911	1482489	56	44	57	73
9912	1482631	47	45	57	73
9913	1482681	58	74	52	39
9914	1482981	55	36	57	73
9915	1483105	45	29	57	73
9916	1483380	57	73	48	43
9917	1483384	58	74	55	36
9918	1483636	58	74	56	44
9919	1483777	58	74	46	46
9920	1483853	58	74	53	38
9921	1484070	46	46	57	73
9922	1484234	58	74	50	41
9923	1484244	54	37	57	73
9924	1484294	58	74	49	42
9925	1484316	55	36	58	74
9926	1484355	55	36	58	74
9927	1484651	48	43	57	73
9928	1484829	54	37	58	74
9929	1484862	54	37	57	73
9930	1484889	51	40	57	73
9931	1485012	47	45	58	74
9932	1485245	57	73	52	39
9933	1485502	58	74	56	44
9934	1485509	46	46	58	74
9935	1485736	57	73	49	42
9936	1485908	57	73	48	43
9937	1485971	57	73	53	38
9938	1486257	57	73	47	45
9939	1486512	51	40	57	73
9940	1486622	55	36	58	74
9941	1486623	57	73	45	29
9942	1486647	53	38	57	73
9943	1486895	47	45	58	74
9944	1487005	58	74	45	29
9945	1487173	46	46	58	74
9946	1487333	58	74	49	42
9947	1487415	52	39	58	74
9948	1487614	48	43	58	74
9949	1487679	47	45	58	74
9950	1487884	46	46	57	73
9951	1487936	58	74	46	46
9952	1488090	58	74	51	40
9953	1488317	58	74	45	29
9954	1488414	50	41	57	73
9955	1488588	52	39	57	73
9956	1488590	57	73	50	41
9957	1488767	58	74	49	42
9958	1488981	46	46	58	74
9959	1489069	45	29	58	74
9960	1489300	57	73	46	46
9961	1489536	58	74	53	38
9962	1489715	48	43	58	74
9963	1489716	48	43	57	73
9964	1489932	58	74	55	36
9965	1490055	58	74	46	46
9966	1490137	53	38	57	73
9967	1490324	58	74	46	46
9968	1490360	57	73	55	36
9969	1490654	54	37	58	74
9970	1490742	57	73	48	43
9971	1490833	47	45	57	73
9972	1490928	51	40	58	74
9973	1491076	56	44	58	74
9974	1491327	51	40	57	73
9975	1491480	50	41	57	73
9976	1491497	58	74	53	38
9977	1491769	50	41	57	73
9978	1491809	58	74	48	43
9979	1491858	57	73	47	45
9980	1491891	55	36	58	74
9981	1492026	55	36	58	74
9982	1492314	51	40	58	74
9983	1492567	51	40	58	74
9984	1492612	57	73	49	42
9985	1492633	48	43	58	74
9986	1492912	48	43	58	74
9987	1493151	58	74	49	42
9988	1493216	58	74	48	43
9989	1493502	49	42	57	73
9990	1493711	46	46	58	74
9991	1493839	57	73	52	39
9992	1493940	46	46	57	73
9993	1493955	57	73	54	37
9994	1494208	58	74	55	36
9995	1494392	57	73	52	39
9996	1494427	50	41	57	73
9997	1494444	58	74	52	39
9998	1494502	57	73	48	43
9999	1494763	57	73	48	43
10000	1494956	49	42	58	74
10001	1495196	57	73	51	40
10002	1495196	51	40	58	74
10003	1495319	48	43	58	74
10004	1495558	58	74	52	39
10005	1495827	57	73	53	38
10006	1496117	58	74	46	46
10007	1496206	55	36	57	73
10008	1496426	57	73	55	36
10009	1496527	58	74	50	41
10010	1496656	54	37	57	73
10011	1496931	51	40	58	74
10012	1496985	57	73	51	40
10013	1497060	58	74	56	44
10014	1497062	49	42	57	73
10015	1497114	50	41	58	74
10016	1497179	45	29	57	73
10017	1497242	57	73	56	44
10018	1497455	52	39	58	74
10019	1497651	58	74	53	38
10020	1497863	57	73	51	40
10021	1498032	57	73	46	46
10022	1498120	56	44	58	74
10023	1498143	58	74	56	44
10024	1498207	57	73	45	29
10025	1498217	57	73	52	39
10026	1498354	45	29	58	74
10027	1498635	48	43	58	74
10028	1498685	58	74	49	42
10029	1498788	58	74	55	36
10030	1498828	57	73	52	39
10031	1499107	57	73	51	40
10032	1499124	57	73	47	45
10033	1499406	58	74	55	36
10034	1499655	45	29	57	73
10035	1499917	58	74	52	39
10036	1500010	58	74	52	39
10037	1500196	58	74	54	37
10038	1500221	58	74	56	44
10039	1500227	58	74	50	41
10040	1500280	58	74	50	41
10041	1500577	58	74	53	38
10042	1500766	52	39	58	74
10043	1500835	58	74	46	46
10044	1501031	53	38	57	73
10045	1501177	58	74	48	43
10046	1501274	45	29	57	73
10047	1501495	57	73	46	46
10048	1501686	58	74	46	46
10049	1501738	58	74	53	38
10050	1501825	49	42	58	74
10051	1502039	50	41	57	73
10052	1502158	58	74	51	40
10053	1502286	57	73	49	42
10054	1502583	50	41	58	74
10055	1502609	58	74	50	41
10056	1502745	45	29	58	74
10057	1503008	58	74	48	43
10058	1503243	57	73	54	37
10059	1503444	58	74	53	38
10060	1503638	56	44	57	73
10061	1503676	58	74	55	36
10062	1503809	57	73	45	29
10063	1504040	57	73	55	36
10064	1504082	51	40	58	74
10065	1504243	58	74	45	29
10066	1504501	58	74	49	42
10067	1504618	45	29	57	73
10068	1504674	45	29	58	74
10069	1504912	56	44	57	73
10070	1505117	47	45	57	73
10071	1505234	57	73	48	43
10072	1505367	53	38	57	73
10073	1505487	58	74	49	42
10074	1505634	58	74	52	39
10075	1505879	57	73	49	42
10076	1506054	57	73	48	43
10077	1506181	54	37	57	73
10078	1506338	57	73	45	29
10079	1506488	57	73	50	41
10080	1506584	48	43	58	74
10081	1506651	45	29	57	73
10082	1506874	57	73	46	46
10083	1507079	56	44	57	73
10084	1507180	58	74	48	43
10085	1507464	49	42	58	74
10086	1507545	54	37	58	74
10087	1507551	57	73	52	39
10088	1507843	56	44	57	73
10089	1508094	50	41	58	74
10090	1508187	54	37	58	74
10091	1508344	53	38	58	74
10092	1508526	45	29	58	74
10093	1508771	58	74	49	42
10094	1509035	58	74	51	40
10095	1509324	57	73	56	44
10096	1509350	45	29	58	74
10097	1509608	57	73	47	45
10098	1509821	45	29	58	74
10099	1510062	57	73	47	45
10100	1510124	50	41	58	74
10101	1510290	57	73	52	39
10102	1510583	45	29	57	73
10103	1510613	51	40	57	73
10104	1510746	47	45	58	74
10105	1510876	58	74	45	29
10106	1510943	46	46	57	73
10107	1511052	54	37	58	74
10108	1511057	57	73	55	36
10109	1511155	50	41	57	73
10110	1511359	58	74	55	36
10111	1511628	48	43	57	73
10112	1511684	53	38	57	73
10113	1511874	45	29	58	74
10114	1512163	54	37	58	74
10115	1512240	54	37	57	73
10116	1512375	58	74	54	37
10117	1512409	58	74	52	39
10118	1512637	54	37	57	73
10119	1512812	53	38	58	74
10120	1513018	49	42	58	74
10121	1513116	57	73	49	42
10122	1513272	57	73	52	39
10123	1513330	58	74	45	29
10124	1513578	47	45	57	73
10125	1513740	57	73	47	45
10126	1513936	46	46	58	74
10127	1513996	58	74	53	38
10128	1514198	57	73	50	41
10129	1514209	57	73	47	45
10130	1514209	58	74	52	39
10131	1514370	58	74	54	37
10132	1514497	57	73	53	38
10133	1514587	47	45	57	73
10134	1514719	57	73	52	39
10135	1514935	57	73	51	40
10136	1514965	58	74	52	39
10137	1515072	51	40	57	73
10138	1515167	57	73	47	45
10139	1515341	50	41	57	73
10140	1515564	55	36	58	74
10141	1515706	57	73	54	37
10142	1515914	58	74	50	41
10143	1516101	48	43	58	74
10144	1516188	47	45	57	73
10145	1516349	57	73	46	46
10146	1516356	58	74	54	37
10147	1516440	50	41	57	73
10148	1516676	58	74	49	42
10149	1516778	52	39	57	73
10150	1516978	48	43	58	74
10151	1517118	57	73	49	42
10152	1517273	46	46	58	74
10153	1517334	53	38	57	73
10154	1517605	58	74	45	29
10155	1517720	57	73	55	36
10156	1517911	46	46	58	74
10157	1518083	58	74	50	41
10158	1518158	54	37	57	73
10159	1518256	57	73	56	44
10160	1518542	57	73	50	41
10161	1518645	57	73	55	36
10162	1518888	58	74	51	40
10163	1519058	58	74	50	41
10164	1519284	57	73	56	44
10165	1519294	45	29	57	73
10166	1519546	57	73	46	46
10167	1519569	49	42	58	74
10168	1519708	58	74	54	37
10169	1519881	50	41	58	74
10170	1519957	58	74	49	42
10171	1520007	57	73	53	38
10172	1520250	52	39	58	74
10173	1520548	57	73	45	29
10174	1520738	57	73	55	36
10175	1520935	57	73	45	29
10176	1521058	46	46	58	74
10177	1521076	57	73	55	36
10178	1521242	47	45	58	74
10179	1521295	58	74	49	42
10180	1521591	57	73	45	29
10181	1521777	54	37	57	73
10182	1521920	50	41	57	73
10183	1522074	53	38	58	74
10184	1522268	52	39	57	73
10185	1522532	54	37	58	74
10186	1522772	58	74	55	36
10187	1523010	57	73	54	37
10188	1523173	58	74	50	41
10189	1523185	57	73	55	36
10190	1523273	56	44	58	74
10191	1523546	58	74	52	39
10192	1523800	47	45	58	74
10193	1523812	51	40	57	73
10194	1523821	52	39	57	73
10195	1523958	57	73	47	45
10196	1524251	56	44	57	73
10197	1524259	53	38	57	73
10198	1524334	48	43	57	73
10199	1524600	56	44	58	74
10200	1524695	46	46	58	74
10201	1524721	57	73	53	38
10202	1524877	55	36	57	73
10203	1525124	58	74	48	43
10204	1525206	47	45	57	73
10205	1525209	52	39	58	74
10206	1525247	52	39	58	74
10207	1525415	57	73	49	42
10208	1525636	57	73	46	46
10209	1525780	54	37	57	73
10210	1525831	58	74	54	37
10211	1526107	58	74	51	40
10212	1526221	50	41	58	74
10213	1526328	58	74	54	37
10214	1526531	50	41	58	74
10215	1526617	46	46	57	73
10216	1526834	48	43	57	73
10217	1526978	56	44	57	73
10218	1527189	57	73	45	29
10219	1527225	58	74	45	29
10220	1527487	57	73	53	38
10221	1527552	58	74	56	44
10222	1527852	47	45	58	74
10223	1528044	57	73	49	42
10224	1528123	57	73	46	46
10225	1528163	58	74	47	45
10226	1528386	52	39	58	74
10227	1528659	47	45	57	73
10228	1528743	56	44	58	74
10229	1528865	50	41	57	73
10230	1528993	50	41	57	73
10231	1529245	57	73	46	46
10232	1529500	56	44	57	73
10233	1529548	58	74	46	46
10234	1529687	54	37	58	74
10235	1529762	49	42	57	73
10236	1530036	50	41	58	74
10237	1530279	52	39	58	74
10238	1530517	49	42	58	74
10239	1530787	54	37	57	73
10240	1530801	56	44	57	73
10241	1530820	53	38	58	74
10242	1531105	57	73	56	44
10243	1531168	54	37	57	73
10244	1531351	57	73	48	43
10245	1531557	57	73	54	37
10246	1531822	50	41	57	73
10247	1531970	58	74	53	38
10248	1532210	56	44	58	74
10249	1532292	55	36	58	74
10250	1532360	51	40	57	73
10251	1532381	57	73	46	46
10252	1532460	57	73	54	37
10253	1532530	57	73	46	46
10254	1532824	58	74	47	45
10255	1532933	58	74	51	40
10256	1533013	49	42	57	73
10257	1533020	54	37	58	74
10258	1533188	58	74	50	41
10259	1533417	58	74	52	39
10260	1533593	57	73	49	42
10261	1533768	58	74	45	29
10262	1533984	57	73	51	40
10263	1534176	58	74	50	41
10264	1534427	57	73	52	39
10265	1534706	55	36	58	74
10266	1534918	57	73	46	46
10267	1534962	53	38	58	74
10268	1535155	57	73	45	29
10269	1535309	57	73	47	45
10270	1535522	47	45	58	74
10271	1535675	50	41	57	73
10272	1535795	58	74	53	38
10273	1536078	58	74	48	43
10274	1536272	57	73	46	46
10275	1536416	50	41	57	73
10276	1536677	53	38	57	73
10277	1536899	58	74	51	40
10278	1536993	48	43	58	74
10279	1537282	51	40	57	73
10280	1537561	53	38	58	74
10281	1537722	57	73	54	37
10282	1537899	58	74	50	41
10283	1538001	58	74	56	44
10284	1538276	58	74	51	40
10285	1538384	58	74	46	46
10286	1538560	57	73	51	40
10287	1538711	52	39	58	74
10288	1538900	49	42	58	74
10289	1539113	57	73	51	40
10290	1539406	58	74	45	29
10291	1539579	54	37	58	74
10292	1539822	55	36	58	74
10293	1540027	57	73	51	40
10294	1540171	57	73	53	38
10295	1540426	57	73	47	45
10296	1540527	57	73	55	36
10297	1540766	58	74	50	41
10298	1540945	58	74	51	40
10299	1541010	58	74	52	39
10300	1541207	58	74	55	36
10301	1541365	57	73	51	40
10302	1541555	46	46	58	74
10303	1541583	58	74	49	42
10304	1541796	57	73	53	38
10305	1541911	48	43	58	74
10306	1542095	58	74	54	37
10307	1542304	50	41	57	73
10308	1542324	57	73	47	45
10309	1542519	57	73	49	42
10310	1542655	54	37	57	73
10311	1542733	57	73	51	40
10312	1542741	57	73	50	41
10313	1542818	52	39	57	73
10314	1542901	46	46	57	73
10315	1543092	58	74	51	40
10316	1543314	56	44	57	73
10317	1543534	57	73	50	41
10318	1543667	57	73	48	43
10319	1543719	58	74	46	46
10320	1543882	57	73	51	40
10321	1544060	50	41	58	74
10322	1544160	55	36	57	73
10323	1544176	53	38	57	73
10324	1544436	57	73	53	38
10325	1544649	57	73	45	29
10326	1544705	46	46	58	74
10327	1544798	58	74	49	42
10328	1544878	47	45	57	73
10329	1545106	49	42	58	74
10330	1545292	57	73	46	46
10331	1545341	57	73	47	45
10332	1545562	50	41	58	74
10333	1545818	46	46	57	73
10334	1546091	57	73	51	40
10335	1546197	58	74	49	42
10336	1546464	57	73	51	40
10337	1546621	58	74	50	41
10338	1546721	58	74	54	37
10339	1546850	56	44	57	73
10340	1547149	55	36	58	74
10341	1547437	55	36	58	74
10342	1547714	46	46	57	73
10343	1547741	58	74	49	42
10344	1548005	51	40	58	74
10345	1548219	58	74	53	38
10346	1548491	51	40	58	74
10347	1548688	57	73	50	41
10348	1548843	57	73	45	29
10349	1548986	58	74	47	45
10350	1549215	58	74	53	38
10351	1549414	48	43	58	74
10352	1549652	58	74	54	37
10353	1549894	55	36	57	73
10354	1549970	56	44	58	74
10355	1549980	45	29	57	73
10356	1550182	57	73	54	37
10357	1550200	57	73	53	38
10358	1550299	48	43	58	74
10359	1550557	48	43	58	74
10360	1550678	53	38	57	73
10361	1550704	46	46	57	73
10362	1550741	57	73	53	38
10363	1550946	48	43	58	74
10364	1551184	58	74	50	41
10365	1551411	54	37	57	73
10366	1551419	58	74	54	37
10367	1551716	47	45	58	74
10368	1552016	58	74	54	37
10369	1552165	58	74	45	29
10370	1552213	57	73	52	39
10371	1552367	58	74	45	29
10372	1552576	58	74	54	37
10373	1552734	55	36	58	74
10374	1553014	46	46	57	73
10375	1553102	58	74	45	29
10376	1553304	57	73	51	40
10377	1553353	57	73	54	37
10378	1553602	49	42	58	74
10379	1553632	56	44	57	73
10380	1553763	54	37	57	73
10381	1553763	57	73	54	37
10382	1553812	55	36	58	74
10383	1554097	57	73	52	39
10384	1554224	53	38	57	73
10385	1554370	53	38	58	74
10386	1554657	45	29	58	74
10387	1554681	46	46	58	74
10388	1554766	48	43	57	73
10389	1554769	49	42	58	74
10390	1554928	57	73	49	42
10391	1555205	48	43	58	74
10392	1555228	58	74	49	42
10393	1555503	57	73	52	39
10394	1555723	51	40	57	73
10395	1555866	58	74	49	42
10396	1556131	46	46	58	74
10397	1556282	57	73	52	39
10398	1556382	58	74	53	38
10399	1556551	55	36	57	73
10400	1556796	52	39	58	74
10401	1557007	55	36	57	73
10402	1557220	52	39	58	74
10403	1557375	58	74	53	38
10404	1557403	45	29	57	73
10405	1557631	51	40	57	73
10406	1557703	52	39	57	73
10407	1557831	58	74	46	46
10408	1557927	56	44	57	73
10409	1558153	57	73	49	42
10410	1558311	56	44	57	73
10411	1558513	57	73	53	38
10412	1558596	53	38	58	74
10413	1558728	57	73	53	38
10414	1559028	48	43	58	74
10415	1559246	52	39	57	73
10416	1559313	58	74	45	29
10417	1559584	56	44	57	73
10418	1559600	47	45	57	73
10419	1559869	58	74	46	46
10420	1560054	46	46	58	74
10421	1560222	56	44	57	73
10422	1560222	57	73	47	45
10423	1560322	50	41	57	73
10424	1560561	58	74	55	36
10425	1560756	57	73	47	45
10426	1560994	53	38	58	74
10427	1561069	49	42	57	73
10428	1561347	56	44	58	74
10429	1561376	57	73	48	43
10430	1561471	57	73	53	38
10431	1561485	58	74	48	43
10432	1561603	57	73	55	36
10433	1561686	49	42	58	74
10434	1561785	57	73	53	38
10435	1561826	54	37	57	73
10436	1561897	58	74	53	38
10437	1562092	48	43	57	73
10438	1562109	46	46	57	73
10439	1562208	46	46	57	73
10440	1562390	57	73	56	44
10441	1562612	57	73	48	43
10442	1562718	53	38	58	74
10443	1562780	55	36	58	74
10444	1563069	49	42	58	74
10445	1563087	57	73	49	42
10446	1563353	50	41	57	73
10447	1563523	57	73	55	36
10448	1563636	55	36	57	73
10449	1563732	56	44	58	74
10450	1563743	57	73	51	40
10451	1563837	47	45	57	73
10452	1564013	57	73	53	38
10453	1564304	52	39	58	74
10454	1564371	52	39	58	74
10455	1564612	45	29	57	73
10456	1564876	57	73	51	40
10457	1564960	45	29	57	73
10458	1565197	57	73	48	43
10459	1565448	56	44	58	74
10460	1565698	58	74	47	45
10461	1565721	48	43	57	73
10462	1565900	45	29	57	73
10463	1566164	58	74	48	43
10464	1566400	55	36	57	73
10465	1566466	57	73	56	44
10466	1566578	55	36	58	74
10467	1566600	56	44	57	73
10468	1566614	56	44	58	74
10469	1566797	57	73	54	37
10470	1567060	54	37	57	73
10471	1567231	57	73	54	37
10472	1567406	50	41	58	74
10473	1567526	57	73	52	39
10474	1567763	54	37	57	73
10475	1567803	58	74	47	45
10476	1568006	54	37	58	74
10477	1568265	57	73	50	41
10478	1568276	56	44	57	73
10479	1568325	48	43	58	74
10480	1568525	54	37	57	73
10481	1568747	45	29	58	74
10482	1568822	57	73	56	44
10483	1569093	57	73	53	38
10484	1569126	57	73	54	37
10485	1569280	45	29	57	73
10486	1569486	50	41	58	74
10487	1569493	58	74	55	36
10488	1569527	58	74	52	39
10489	1569551	49	42	58	74
10490	1569613	57	73	56	44
10491	1569853	57	73	47	45
10492	1570051	57	73	47	45
10493	1570141	52	39	58	74
10494	1570296	51	40	57	73
10495	1570303	53	38	58	74
10496	1570535	48	43	58	74
10497	1570815	57	73	47	45
10498	1570995	50	41	57	73
10499	1571046	46	46	57	73
10500	1571218	58	74	56	44
10501	1571449	58	74	54	37
10502	1571501	46	46	58	74
10503	1571796	53	38	58	74
10504	1571887	58	74	53	38
10505	1572106	58	74	49	42
10506	1572244	58	74	47	45
10507	1572372	45	29	58	74
10508	1572391	58	74	56	44
10509	1572425	57	73	49	42
10510	1572489	58	74	54	37
10511	1572598	57	73	50	41
10512	1572642	57	73	49	42
10513	1572810	58	74	50	41
10514	1572865	48	43	58	74
10515	1572973	58	74	56	44
10516	1573087	51	40	57	73
10517	1573183	58	74	54	37
10518	1573186	57	73	51	40
10519	1573396	57	73	51	40
10520	1573562	49	42	57	73
10521	1573658	55	36	57	73
10522	1573777	52	39	58	74
10523	1573990	57	73	52	39
10524	1574087	58	74	55	36
10525	1574140	57	73	45	29
10526	1574270	45	29	58	74
10527	1574545	53	38	58	74
10528	1574667	54	37	58	74
10529	1574872	48	43	57	73
10530	1574895	50	41	58	74
10531	1574931	54	37	57	73
10532	1575070	46	46	57	73
10533	1575189	50	41	57	73
10534	1575321	47	45	57	73
10535	1575361	52	39	58	74
10536	1575567	57	73	52	39
10537	1575605	54	37	57	73
10538	1575777	47	45	57	73
10539	1575971	52	39	58	74
10540	1576106	47	45	57	73
10541	1576130	53	38	58	74
10542	1576318	57	73	49	42
10543	1576535	55	36	57	73
10544	1576714	58	74	53	38
10545	1576991	47	45	58	74
10546	1577046	51	40	58	74
10547	1577205	58	74	52	39
10548	1577216	45	29	58	74
10549	1577416	49	42	57	73
10550	1577538	57	73	49	42
10551	1577698	54	37	58	74
10552	1577990	45	29	58	74
10553	1578029	49	42	58	74
10554	1578282	57	73	53	38
10555	1578442	52	39	58	74
10556	1578666	57	73	53	38
10557	1578918	58	74	53	38
10558	1579166	52	39	57	73
10559	1579323	57	73	55	36
10560	1579505	53	38	57	73
10561	1579647	53	38	58	74
10562	1579818	51	40	57	73
10563	1579926	58	74	53	38
10564	1580197	55	36	58	74
10565	1580344	58	74	49	42
10566	1580391	54	37	58	74
10567	1580608	58	74	52	39
10568	1580761	58	74	55	36
10569	1580982	57	73	47	45
10570	1581209	57	73	53	38
10571	1581359	48	43	57	73
10572	1581504	57	73	51	40
10573	1581514	57	73	56	44
10574	1581742	57	73	50	41
10575	1581767	57	73	49	42
10576	1581828	57	73	54	37
10577	1581855	57	73	52	39
10578	1582116	58	74	52	39
10579	1582407	57	73	53	38
10580	1582489	58	74	45	29
10581	1582692	57	73	50	41
10582	1582800	50	41	58	74
10583	1582867	57	73	46	46
10584	1582996	58	74	52	39
10585	1583231	57	73	48	43
10586	1583239	48	43	57	73
10587	1583492	47	45	57	73
10588	1583743	54	37	58	74
10589	1583908	55	36	58	74
10590	1584004	58	74	50	41
10591	1584087	55	36	58	74
10592	1584173	57	73	51	40
10593	1584384	58	74	46	46
10594	1584511	53	38	58	74
10595	1584810	58	74	51	40
10596	1585054	56	44	57	73
10597	1585190	50	41	58	74
10598	1585393	49	42	57	73
10599	1585569	53	38	58	74
10600	1585819	57	73	55	36
10601	1586023	53	38	57	73
10602	1586128	58	74	48	43
10603	1586334	53	38	58	74
10604	1586357	58	74	55	36
10605	1586649	51	40	58	74
10606	1586679	57	73	56	44
10607	1586722	47	45	57	73
10608	1586949	58	74	49	42
10609	1586968	52	39	58	74
10610	1587187	58	74	49	42
10611	1587342	49	42	57	73
10612	1587603	58	74	54	37
10613	1587790	58	74	45	29
10614	1587939	56	44	57	73
10615	1588081	45	29	57	73
10616	1588374	57	73	52	39
10617	1588455	57	73	56	44
10618	1588628	47	45	57	73
10619	1588768	58	74	54	37
10620	1588963	53	38	58	74
10621	1589098	51	40	58	74
10622	1589135	58	74	48	43
10623	1589180	58	74	49	42
10624	1589330	50	41	57	73
10625	1589441	52	39	57	73
10626	1589738	51	40	57	73
10627	1589832	50	41	57	73
10628	1589904	47	45	57	73
10629	1590030	49	42	57	73
10630	1590173	46	46	58	74
10631	1590301	57	73	50	41
10632	1590511	57	73	48	43
10633	1590581	52	39	58	74
10634	1590876	58	74	48	43
10635	1590888	46	46	57	73
10636	1591056	46	46	57	73
10637	1591145	58	74	52	39
10638	1591184	49	42	57	73
10639	1591285	58	74	51	40
10640	1591415	53	38	58	74
10641	1591489	58	74	50	41
10642	1591522	48	43	57	73
10643	1591744	58	74	54	37
10644	1591747	49	42	57	73
10645	1591940	56	44	58	74
10646	1591987	57	73	54	37
10647	1592240	45	29	57	73
10648	1592358	54	37	58	74
10649	1592399	46	46	58	74
10650	1592568	58	74	47	45
10651	1592820	58	74	55	36
10652	1592851	58	74	56	44
10653	1593093	58	74	47	45
10654	1593353	58	74	56	44
10655	1593525	58	74	52	39
10656	1593575	58	74	53	38
10657	1593840	58	74	49	42
10658	1594107	57	73	46	46
10659	1594237	46	46	57	73
10660	1594489	47	45	58	74
10661	1594687	57	73	46	46
10662	1594702	51	40	58	74
10663	1594946	57	73	47	45
10664	1594955	57	73	50	41
10665	1595113	56	44	58	74
10666	1595373	57	73	52	39
10667	1595672	45	29	57	73
10668	1595802	57	73	48	43
10669	1595845	53	38	57	73
10670	1595905	50	41	57	73
10671	1596135	51	40	58	74
10672	1596402	50	41	57	73
10673	1596633	58	74	46	46
10674	1596742	58	74	46	46
10675	1596884	52	39	58	74
10676	1596988	55	36	58	74
10677	1597288	57	73	52	39
10678	1597538	57	73	52	39
10679	1597631	57	73	50	41
10680	1597852	46	46	57	73
10681	1597966	45	29	57	73
10682	1598189	58	74	52	39
10683	1598470	55	36	57	73
10684	1598506	57	73	54	37
10685	1598689	46	46	58	74
10686	1598696	57	73	56	44
10687	1598851	51	40	57	73
10688	1598912	57	73	46	46
10689	1598983	58	74	46	46
10690	1599164	56	44	57	73
10691	1599356	54	37	57	73
10692	1599634	55	36	58	74
