#agent	time	s_region	s_node	t_region	t_node
12314	740754	264	369	453	364
12315	740802	289	394	451	361
12316	740827	379	484	450	360
12317	740897	452	363	300	404
12318	740991	347	408	452	363
12319	741002	436	548	451	361
12320	741070	451	361	401	506
12321	741181	313	427	450	360
12322	741224	449	359	340	418
12323	741251	450	360	415	520
12324	741306	454	362	326	588
12325	741362	441	544	451	361
12326	741463	451	361	327	443
12327	741575	452	363	370	458
12328	741624	451	361	362	477
12329	741638	454	362	372	456
12330	741717	386	491	450	360
12331	741739	451	361	290	395
12332	741753	449	359	352	467
12333	741761	290	395	451	361
12334	741809	450	360	427	532
12335	741907	454	362	326	588
12336	741974	304	436	449	359
12337	742080	450	360	352	467
12338	742143	449	359	344	414
12339	742195	454	362	444	541
12340	742270	453	364	340	418
12341	742333	451	361	365	463
12342	742402	453	364	311	429
12343	742504	454	362	387	492
12344	742587	451	361	287	392
12345	742679	376	481	449	359
12346	742687	452	363	335	451
12347	742697	449	359	284	389
12348	742705	398	500	452	363
12349	742762	450	360	347	408
12350	742857	360	475	453	364
12351	742927	375	480	451	361
12352	742979	362	477	454	362
12353	743078	450	360	434	539
12354	743187	454	362	388	493
12355	743216	369	459	453	364
12356	743223	290	395	449	359
12357	743332	452	363	327	443
12358	743357	450	360	266	371
12359	743444	344	414	450	360
12360	743476	453	364	324	440
12361	743517	308	432	454	362
12362	743537	451	361	340	418
12363	743593	330	446	452	363
12364	743676	274	379	450	360
12365	743775	453	364	311	429
12366	743796	409	514	452	363
12367	743915	451	361	382	487
12368	743975	451	361	381	486
12369	744080	399	499	454	362
12370	744083	321	422	451	361
12371	744113	450	360	437	549
12372	744126	312	428	450	360
12373	744238	260	365	450	360
12374	744253	454	362	408	513
12375	744347	265	370	452	363
12376	744434	449	359	405	510
12377	744483	384	489	452	363
12378	744550	452	363	408	513
12379	744560	453	364	439	546
12380	744624	453	364	305	435
12381	744640	450	360	308	432
12382	744656	450	360	417	522
12383	744746	333	449	454	362
12384	744842	449	359	377	482
12385	744844	286	391	454	362
12386	744923	451	361	440	545
12387	744993	328	444	450	360
12388	744997	370	458	452	363
12389	745029	449	359	400	498
12390	745143	452	363	388	493
12391	745167	454	362	420	525
12392	745240	453	364	375	480
12393	745270	342	416	450	360
12394	745354	309	431	449	359
12395	745471	393	505	450	360
12396	745516	451	361	271	376
12397	745536	315	425	449	359
12398	745604	397	501	452	363
12399	745691	450	360	411	516
12400	745805	451	361	293	397
12401	745814	449	359	268	373
12402	745878	451	361	315	425
12403	745994	346	412	451	361
12404	746107	454	362	435	547
12405	746198	357	472	453	364
12406	746253	439	546	452	363
12407	746342	436	548	451	361
12408	746394	273	378	449	359
12409	746437	277	382	453	364
12410	746467	417	522	450	360
12411	746554	450	360	276	381
12412	746602	427	532	451	361
12413	746678	452	363	332	448
12414	746746	450	360	421	526
12415	746791	417	522	452	363
12416	746909	301	405	451	361
12417	746983	439	546	451	361
12418	747057	398	500	453	364
12419	747141	287	392	453	364
12420	747151	450	360	328	444
12421	747228	452	363	375	480
12422	747261	343	415	450	360
12423	747283	449	359	393	505
12424	747298	450	360	339	455
12425	747374	298	402	449	359
12426	747454	328	444	452	363
12427	747474	449	359	288	393
12428	747521	451	361	375	480
12429	747556	333	449	452	363
12430	747611	405	510	452	363
12431	747635	454	362	300	404
12432	747698	290	395	453	364
12433	747727	304	436	453	364
12434	747760	391	496	452	363
12435	747821	376	481	451	361
12436	747890	424	529	453	364
12437	747911	433	538	449	359
12438	747985	402	507	450	360
12439	747996	330	446	450	360
12440	748074	434	539	450	360
12441	748166	435	547	452	363
12442	748191	451	361	344	414
12443	748256	305	435	450	360
12444	748273	454	362	319	420
12445	748309	450	360	337	453
12446	748374	376	481	449	359
12447	748476	367	461	449	359
12448	748528	452	363	358	473
12449	748545	450	360	307	433
12450	748601	449	359	280	385
12451	748640	394	504	450	360
12452	748697	453	364	345	413
12453	748816	453	364	422	527
12454	748896	442	543	450	360
12455	748997	450	360	315	425
12456	749008	418	523	451	361
12457	749085	273	378	453	364
12458	749196	454	362	410	515
12459	749224	450	360	352	467
12460	749299	428	533	452	363
12461	749417	450	360	371	457
12462	749479	387	492	449	359
12463	749598	450	360	353	468
12464	749637	430	535	449	359
12465	749652	397	501	449	359
12466	749764	301	405	451	361
12467	749795	452	363	335	451
12468	749804	450	360	260	365
12469	749867	432	537	450	360
12470	749922	309	431	450	360
12471	750018	401	506	451	361
12472	750093	452	363	308	432
12473	750186	451	361	342	416
12474	750267	300	404	453	364
12475	750349	299	403	454	362
12476	750351	451	361	308	432
12477	750410	451	361	338	454
12478	750447	290	395	449	359
12479	750457	453	364	360	475
12480	750508	449	359	262	367
12481	750554	452	363	409	514
12482	750606	344	414	451	361
12483	750634	389	494	452	363
12484	750713	283	388	454	362
12485	750815	289	394	452	363
12486	750836	293	397	453	364
12487	750850	449	359	338	454
12488	750967	452	363	396	502
12489	750997	274	379	450	360
12490	751036	449	359	291	407
12491	751074	452	363	428	533
12492	751086	296	400	452	363
12493	751156	357	472	451	361
12494	751253	261	366	452	363
12495	751353	454	362	352	467
12496	751471	304	436	454	362
12497	751579	325	441	449	359
12498	751644	454	362	316	424
12499	751761	450	360	273	378
12500	751797	323	439	453	364
12501	751891	453	364	441	544
12502	751895	268	373	452	363
12503	751919	452	363	302	406
12504	751996	450	360	315	425
12505	752086	449	359	408	513
12506	752100	309	431	452	363
12507	752116	329	445	454	362
12508	752197	453	364	394	504
12509	752315	453	364	405	510
12510	752404	452	363	395	503
12511	752461	450	360	295	399
12512	752510	451	361	270	375
12513	752615	454	362	350	411
12514	752639	452	363	434	539
12515	752733	266	371	450	360
12516	752743	335	451	450	360
12517	752788	322	438	451	361
12518	752891	404	509	450	360
12519	752961	285	390	450	360
12520	753007	407	587	451	361
12521	753113	365	463	453	364
12522	753219	267	372	453	364
12523	753250	298	402	450	360
12524	753322	453	364	354	469
12525	753420	450	360	384	489
12526	753480	322	438	449	359
12527	753518	450	360	368	460
12528	753633	386	491	451	361
12529	753662	450	360	299	403
12530	753720	445	540	452	363
12531	753812	453	364	325	441
12532	753812	451	361	272	377
12533	753836	404	509	454	362
12534	753941	454	362	309	431
12535	754058	450	360	373	478
12536	754139	449	359	349	410
12537	754208	451	361	441	544
12538	754258	264	369	454	362
12539	754349	452	363	319	420
12540	754367	333	449	450	360
12541	754466	452	363	376	481
12542	754504	379	484	449	359
12543	754572	452	363	389	494
12544	754573	355	470	449	359
12545	754598	420	525	453	364
12546	754652	416	521	450	360
12547	754654	313	427	452	363
12548	754724	452	363	357	472
12549	754824	263	368	451	361
12550	754893	453	364	365	463
12551	754952	449	359	416	521
12552	755025	377	482	451	361
12553	755061	304	436	454	362
12554	755063	296	400	453	364
12555	755084	267	372	449	359
12556	755203	452	363	425	530
12557	755249	451	361	302	406
12558	755268	344	414	452	363
12559	755287	451	361	363	465
12560	755298	452	363	386	491
12561	755398	451	361	346	412
12562	755443	452	363	351	466
12563	755449	450	360	403	508
12564	755560	411	516	449	359
12565	755663	356	471	452	363
12566	755713	387	492	449	359
12567	755812	288	393	450	360
12568	755920	450	360	407	587
12569	755961	453	364	265	370
12570	756016	369	459	449	359
12571	756095	387	492	454	362
12572	756181	443	542	454	362
12573	756250	453	364	403	508
12574	756252	450	360	271	376
12575	756276	450	360	365	463
12576	756343	450	360	369	459
12577	756395	291	407	452	363
12578	756452	454	362	423	528
12579	756502	283	388	451	361
12580	756596	452	363	312	428
12581	756623	454	362	268	373
12582	756654	452	363	328	444
12583	756655	450	360	261	366
12584	756704	450	360	293	397
12585	756773	450	360	349	410
12586	756785	392	497	452	363
12587	756861	388	493	451	361
12588	756909	453	364	277	382
12589	756986	454	362	381	486
12590	757071	452	363	342	416
12591	757127	302	406	451	361
12592	757187	442	543	453	364
12593	757306	302	406	452	363
12594	757400	453	364	398	500
12595	757466	454	362	429	534
12596	757550	413	518	449	359
12597	757651	436	548	453	364
12598	757735	453	364	420	525
12599	757760	301	405	451	361
12600	757863	450	360	338	454
12601	757874	449	359	401	506
12602	757937	338	454	451	361
12603	757990	324	440	453	364
12604	758084	449	359	350	411
12605	758085	430	535	454	362
12606	758170	303	437	451	361
12607	758202	450	360	393	505
12608	758304	347	408	454	362
12609	758333	453	364	335	451
12610	758345	452	363	365	463
12611	758380	322	438	451	361
12612	758439	294	398	453	364
12613	758522	362	477	450	360
12614	758547	407	512	454	362
12615	758555	408	513	449	359
12616	758609	407	587	452	363
12617	758670	277	382	449	359
12618	758734	347	408	453	364
12619	758770	449	359	399	499
12620	758886	288	393	454	362
12621	758932	308	432	449	359
12622	759048	429	534	449	359
12623	759089	272	377	449	359
12624	759194	451	361	415	520
12625	759205	449	359	348	409
12626	759241	450	360	376	481
12627	759350	360	475	449	359
12628	759359	453	364	367	461
12629	759444	452	363	273	378
12630	759555	449	359	383	488
12631	759563	449	359	323	439
12632	759619	450	360	388	493
12633	759662	321	422	451	361
12634	759759	451	361	442	543
12635	759764	408	513	449	359
12636	759848	345	413	451	361
12637	759935	452	363	304	436
12638	759952	453	364	361	476
12639	760068	415	520	454	362
12640	760179	450	360	293	397
12641	760206	400	498	453	364
12642	760210	315	425	449	359
12643	760232	451	361	338	454
12644	760352	451	361	426	531
12645	760445	450	360	353	468
12646	760484	299	403	451	361
12647	760572	315	425	452	363
12648	760614	395	503	451	361
12649	760720	450	360	440	545
12650	760822	360	475	453	364
12651	760906	410	515	453	364
12652	761007	450	360	318	419
12653	761013	325	441	449	359
12654	761093	299	403	454	362
12655	761135	450	360	380	485
12656	761180	452	363	405	510
12657	761221	453	364	427	532
12658	761237	306	434	454	362
12659	761256	438	550	450	360
12660	761325	450	360	326	442
12661	761345	378	483	450	360
12662	761347	362	477	452	363
12663	761463	264	369	454	362
12664	761488	453	364	383	488
12665	761523	293	397	451	361
12666	761622	391	496	450	360
12667	761673	357	472	452	363
12668	761768	264	369	454	362
12669	761799	276	381	450	360
12670	761857	379	484	451	361
12671	761896	452	363	386	491
12672	761913	454	362	420	525
12673	761977	451	361	369	459
12674	762077	367	461	450	360
12675	762104	266	371	452	363
12676	762127	371	457	451	361
12677	762140	434	539	451	361
12678	762220	267	372	454	362
12679	762261	454	362	385	490
12680	762281	395	503	449	359
12681	762398	293	397	452	363
12682	762399	450	360	345	413
12683	762464	454	362	310	430
12684	762569	287	392	454	362
12685	762624	453	364	425	530
12686	762670	300	404	453	364
12687	762676	324	440	453	364
12688	762685	439	546	450	360
12689	762737	450	360	315	425
12690	762832	454	362	331	447
12691	762842	453	364	352	467
12692	762914	260	365	451	361
12693	762941	449	359	346	412
12694	763045	404	509	453	364
12695	763056	372	456	451	361
12696	763057	451	361	403	508
12697	763101	449	359	270	375
12698	763151	394	504	451	361
12699	763224	281	386	450	360
12700	763343	311	429	453	364
12701	763436	450	360	387	492
12702	763526	449	359	339	455
12703	763613	452	363	327	443
12704	763662	451	361	395	503
12705	763716	312	428	450	360
12706	763826	330	446	450	360
12707	763885	444	541	450	360
12708	763911	451	361	399	499
12709	763968	334	450	454	362
12710	764005	373	478	453	364
12711	764103	449	359	414	519
12712	764181	452	363	396	502
12713	764270	449	359	295	399
12714	764338	401	506	453	364
12715	764373	451	361	443	542
12716	764410	309	431	453	364
12717	764422	435	547	452	363
12718	764517	454	362	330	446
12719	764595	336	452	452	363
12720	764663	453	364	381	486
12721	764701	453	364	430	535
12722	764728	428	533	453	364
12723	764753	344	414	450	360
12724	764812	452	363	371	457
12725	764865	451	361	404	509
12726	764900	453	364	348	409
12727	764938	451	361	380	485
12728	764986	391	496	450	360
12729	765070	310	430	452	363
12730	765143	450	360	331	447
12731	765147	451	361	439	546
12732	765244	454	362	393	505
12733	765257	450	360	347	408
12734	765316	384	489	454	362
12735	765380	430	535	452	363
12736	765450	449	359	442	543
12737	765520	274	379	450	360
12738	765639	288	393	449	359
12739	765686	440	545	451	361
12740	765770	277	382	452	363
12741	765831	383	488	453	364
12742	765916	431	536	449	359
12743	765965	454	362	306	434
12744	766010	406	511	449	359
12745	766117	261	366	450	360
12746	766126	451	361	401	506
12747	766137	452	363	368	460
12748	766213	333	449	451	361
12749	766246	453	364	431	536
12750	766323	453	364	362	477
12751	766405	391	496	449	359
12752	766459	454	362	298	402
12753	766477	410	515	449	359
12754	766502	436	548	454	362
12755	766621	387	492	451	361
12756	766632	450	360	313	427
12757	766711	449	359	294	398
12758	766811	451	361	352	467
12759	766820	449	359	330	446
12760	766831	453	364	350	411
12761	766917	452	363	301	405
12762	766980	451	361	417	522
12763	767067	453	364	307	433
12764	767159	452	363	261	366
12765	767266	364	464	451	361
12766	767268	425	530	451	361
12767	767290	307	433	450	360
12768	767290	452	363	337	453
12769	767308	449	359	333	449
12770	767327	360	475	451	361
12771	767418	383	488	451	361
12772	767437	450	360	367	461
12773	767491	453	364	300	404
12774	767511	309	431	454	362
12775	767625	453	364	389	494
12776	767658	451	361	370	458
12777	767758	450	360	302	406
12778	767864	442	543	452	363
12779	767981	453	364	414	519
12780	768025	450	360	275	380
12781	768075	325	441	454	362
12782	768103	404	509	453	364
12783	768122	309	431	454	362
12784	768175	344	414	449	359
12785	768264	450	360	395	503
12786	768368	449	359	380	485
12787	768447	271	376	450	360
12788	768561	310	430	453	364
12789	768619	449	359	294	398
12790	768643	317	423	453	364
12791	768644	414	519	449	359
12792	768696	279	384	449	359
12793	768752	451	361	353	468
12794	768860	451	361	310	430
12795	768895	371	457	451	361
12796	768921	454	362	279	384
12797	768938	300	404	452	363
12798	768970	452	363	332	448
12799	769055	453	364	333	449
12800	769102	452	363	418	523
12801	769128	453	364	365	463
12802	769174	328	444	454	362
12803	769177	453	364	336	452
12804	769192	359	474	454	362
12805	769231	357	472	453	364
12806	769284	410	515	450	360
12807	769293	451	361	401	506
12808	769351	452	363	407	587
12809	769427	453	364	335	451
12810	769465	436	548	453	364
12811	769506	453	364	324	440
12812	769621	452	363	397	501
12813	769740	294	398	453	364
12814	769796	453	364	398	500
12815	769905	449	359	411	516
12816	769913	452	363	444	541
12817	769972	343	415	454	362
12818	770041	452	363	442	543
12819	770098	451	361	445	540
12820	770141	453	364	357	472
12821	770223	454	362	397	501
12822	770298	289	394	452	363
12823	770310	450	360	293	397
12824	770338	454	362	390	495
12825	770338	431	536	453	364
12826	770448	450	360	442	543
12827	770561	296	400	450	360
12828	770608	452	363	311	429
12829	770616	340	418	453	364
12830	770627	452	363	346	412
12831	770693	449	359	277	382
12832	770713	397	501	454	362
12833	770749	450	360	397	501
12834	770758	403	508	450	360
12835	770820	286	391	453	364
12836	770861	273	378	449	359
12837	770954	382	487	452	363
12838	771028	324	440	454	362
12839	771068	299	403	450	360
12840	771183	426	531	449	359
12841	771239	382	487	450	360
12842	771262	450	360	277	382
12843	771262	449	359	425	530
12844	771316	452	363	384	489
12845	771428	290	395	452	363
12846	771533	452	363	388	493
12847	771547	269	374	454	362
12848	771623	450	360	334	450
12849	771688	449	359	368	460
12850	771752	320	421	450	360
12851	771815	345	413	452	363
12852	771858	427	532	449	359
12853	771941	361	476	452	363
12854	772004	451	361	320	421
12855	772017	451	361	442	543
12856	772112	338	454	450	360
12857	772127	354	469	454	362
12858	772168	453	364	346	412
12859	772236	454	362	387	492
12860	772336	449	359	305	435
12861	772399	449	359	401	506
12862	772424	450	360	394	504
12863	772509	436	548	454	362
12864	772628	304	436	453	364
12865	772677	452	363	441	544
12866	772750	449	359	402	507
12867	772775	305	435	454	362
12868	772874	317	423	452	363
12869	772886	453	364	311	429
12870	772897	453	364	407	587
12871	772964	264	369	449	359
12872	772964	410	515	453	364
12873	773059	453	364	321	422
12874	773149	450	360	309	431
12875	773149	305	435	451	361
12876	773195	271	376	453	364
12877	773288	262	367	454	362
12878	773399	454	362	331	447
12879	773471	453	364	319	420
12880	773565	452	363	289	394
12881	773588	452	363	441	544
12882	773650	392	497	449	359
12883	773723	288	393	451	361
12884	773831	304	436	449	359
12885	773924	454	362	380	485
12886	773965	264	369	454	362
12887	773997	428	533	451	361
12888	774107	322	438	449	359
12889	774213	453	364	261	366
12890	774289	449	359	312	428
12891	774358	454	362	410	515
12892	774379	406	511	451	361
12893	774380	454	362	314	426
12894	774489	373	478	454	362
12895	774513	378	483	449	359
12896	774590	366	462	454	362
12897	774621	277	382	452	363
12898	774623	453	364	416	521
12899	774680	357	472	453	364
12900	774792	451	361	413	518
12901	774805	450	360	296	400
12902	774830	450	360	416	521
12903	774940	450	360	410	515
12904	775007	261	366	451	361
12905	775020	407	512	454	362
12906	775085	380	485	451	361
12907	775140	283	388	449	359
12908	775247	452	363	263	368
12909	775314	270	375	451	361
12910	775378	366	462	453	364
12911	775384	453	364	445	540
12912	775450	355	470	450	360
12913	775512	449	359	344	414
12914	775586	324	440	453	364
12915	775635	269	374	450	360
12916	775740	323	439	452	363
12917	775820	365	463	449	359
12918	775887	428	533	451	361
12919	775956	435	547	450	360
12920	775966	266	371	452	363
12921	775982	449	359	436	548
12922	776009	454	362	407	587
12923	776043	266	371	451	361
12924	776062	454	362	318	419
12925	776152	450	360	313	427
12926	776268	405	510	450	360
12927	776287	346	412	451	361
12928	776323	410	515	450	360
12929	776428	454	362	293	397
12930	776471	391	496	453	364
12931	776525	445	540	454	362
12932	776620	452	363	397	501
12933	776623	391	496	451	361
12934	776719	278	383	451	361
12935	776747	450	360	338	454
12936	776798	450	360	371	457
12937	776904	340	418	450	360
12938	777005	302	406	450	360
12939	777121	283	388	449	359
12940	777196	454	362	316	424
12941	777219	449	359	322	438
12942	777283	267	372	454	362
12943	777385	449	359	415	520
12944	777467	452	363	403	508
12945	777571	424	529	452	363
12946	777591	452	363	293	397
12947	777686	431	536	451	361
12948	777734	450	360	415	520
12949	777819	314	426	454	362
12950	777821	453	364	310	430
12951	777841	287	392	453	364
12952	777906	350	411	453	364
12953	777981	370	458	453	364
12954	778018	422	527	454	362
12955	778106	355	470	451	361
12956	778163	410	515	449	359
12957	778258	451	361	390	495
12958	778297	431	536	453	364
12959	778393	450	360	297	401
12960	778495	451	361	343	415
12961	778525	269	374	452	363
12962	778525	356	471	449	359
12963	778595	454	362	282	387
12964	778668	429	534	453	364
12965	778728	453	364	277	382
12966	778787	429	534	454	362
12967	778879	392	497	450	360
12968	778913	451	361	377	482
12969	778985	449	359	322	438
12970	778990	449	359	339	455
12971	779059	449	359	291	407
12972	779178	286	391	449	359
12973	779190	286	391	454	362
12974	779289	450	360	329	445
12975	779343	307	433	452	363
12976	779358	268	373	451	361
12977	779444	453	364	306	434
12978	779516	413	518	450	360
12979	779625	449	359	297	401
12980	779745	452	363	269	374
12981	779852	401	506	454	362
12982	779901	397	501	450	360
12983	779988	450	360	365	463
12984	779997	318	419	454	362
12985	780107	453	364	411	516
12986	780167	452	363	434	539
12987	780244	454	362	408	513
12988	780346	440	545	453	364
12989	780386	310	430	453	364
12990	780499	452	363	378	483
12991	780500	265	370	449	359
12992	780555	451	361	377	482
12993	780612	450	360	304	436
12994	780726	449	359	383	488
12995	780752	425	530	450	360
12996	780866	338	454	454	362
12997	780958	401	506	452	363
12998	781001	353	468	452	363
12999	781094	454	362	318	419
13000	781161	454	362	363	465
13001	781223	454	362	303	437
13002	781288	276	381	452	363
13003	781399	389	494	454	362
13004	781512	454	362	264	369
13005	781595	453	364	445	540
13006	781689	453	364	411	516
13007	781724	279	384	451	361
13008	781791	449	359	378	483
13009	781884	451	361	293	397
13010	781902	454	362	415	520
13011	781974	451	361	419	524
13012	782027	381	486	450	360
13013	782030	268	373	450	360
13014	782074	312	428	451	361
13015	782126	399	499	453	364
13016	782242	450	360	343	415
13017	782334	452	363	441	544
13018	782408	450	360	388	493
13019	782475	364	464	453	364
13020	782513	454	362	379	484
13021	782553	454	362	291	407
13022	782583	450	360	421	526
13023	782644	327	443	454	362
13024	782687	449	359	445	540
13025	782788	408	513	453	364
13026	782812	288	393	450	360
13027	782872	450	360	270	375
13028	782877	391	496	452	363
13029	782968	452	363	334	450
13030	782970	306	434	450	360
13031	783020	343	415	449	359
13032	783056	454	362	268	373
13033	783077	313	427	450	360
13034	783170	450	360	329	445
13035	783234	452	363	279	384
13036	783317	451	361	356	471
13037	783422	432	537	452	363
13038	783525	450	360	383	488
13039	783535	454	362	300	404
13040	783583	450	360	371	457
13041	783648	375	480	453	364
13042	783748	335	451	452	363
13043	783794	309	431	454	362
13044	783836	406	511	452	363
13045	783940	450	360	303	437
13046	784005	452	363	338	454
13047	784059	449	359	422	527
13048	784134	453	364	309	431
13049	784148	262	367	453	364
13050	784205	449	359	274	379
13051	784302	454	362	279	384
13052	784316	452	363	340	418
13053	784327	349	410	452	363
13054	784362	296	400	452	363
13055	784438	405	510	450	360
13056	784534	451	361	303	437
13057	784546	450	360	331	447
13058	784571	453	364	346	412
13059	784611	379	484	451	361
13060	784723	294	398	452	363
13061	784772	449	359	422	527
13062	784810	449	359	333	449
13063	784861	276	381	453	364
13064	784950	451	361	436	548
13065	785060	451	361	357	472
13066	785128	400	498	451	361
13067	785218	449	359	377	482
13068	785277	452	363	271	376
13069	785326	378	483	452	363
13070	785333	449	359	353	468
13071	785378	452	363	391	496
13072	785485	450	360	341	417
13073	785554	405	510	450	360
13074	785588	378	483	452	363
13075	785661	359	474	454	362
13076	785752	401	506	449	359
13077	785813	450	360	292	396
13078	785881	420	525	453	364
13079	785963	452	363	431	536
13080	785973	401	506	452	363
13081	786083	265	370	451	361
13082	786168	451	361	390	495
13083	786182	449	359	276	381
13084	786240	344	414	454	362
13085	786260	388	493	453	364
13086	786342	341	417	451	361
13087	786452	416	521	452	363
13088	786548	440	545	450	360
13089	786570	328	444	454	362
13090	786570	452	363	270	375
13091	786652	454	362	302	406
13092	786678	453	364	321	422
13093	786780	454	362	367	461
13094	786886	433	538	451	361
13095	786923	330	446	451	361
13096	786958	311	429	453	364
13097	787013	350	411	450	360
13098	787104	452	363	270	375
13099	787115	357	472	451	361
13100	787182	453	364	353	468
13101	787254	453	364	365	463
13102	787355	449	359	311	429
13103	787437	384	489	452	363
13104	787467	451	361	414	519
13105	787587	451	361	336	452
13106	787626	453	364	293	397
13107	787723	451	361	354	469
13108	787734	262	367	453	364
13109	787844	418	523	452	363
13110	787876	454	362	348	409
13111	787932	376	481	450	360
13112	788026	452	363	384	489
13113	788036	434	539	451	361
13114	788054	321	422	450	360
13115	788130	386	491	452	363
13116	788230	357	472	452	363
13117	788312	291	407	453	364
13118	788342	453	364	384	489
13119	788426	449	359	393	505
13120	788522	400	498	454	362
13121	788549	453	364	330	446
13122	788574	312	428	450	360
13123	788628	311	429	451	361
13124	788720	450	360	413	518
13125	788721	453	364	304	436
13126	788784	454	362	284	389
13127	788835	333	449	452	363
13128	788858	451	361	358	473
13129	788971	351	466	451	361
13130	789087	306	434	453	364
13131	789099	451	361	318	419
13132	789213	449	359	324	440
13133	789213	451	361	301	405
13134	789239	454	362	429	534
13135	789257	450	360	320	421
13136	789321	314	426	449	359
13137	789433	451	361	327	443
13138	789483	369	459	450	360
13139	789565	449	359	376	481
13140	789590	450	360	281	386
13141	789688	276	381	453	364
13142	789745	449	359	405	510
13143	789784	291	407	450	360
13144	789875	444	541	453	364
13145	789965	297	401	451	361
13146	790041	353	468	450	360
13147	790050	452	363	299	403
13148	790097	449	359	323	439
13149	790188	394	504	452	363
13150	790266	453	364	375	480
13151	790372	377	482	450	360
13152	790374	453	364	401	506
13153	790392	342	416	453	364
13154	790448	452	363	373	478
13155	790565	454	362	276	381
13156	790685	454	362	289	394
13157	790686	453	364	365	463
13158	790795	451	361	395	503
13159	790806	450	360	345	413
13160	790864	440	545	450	360
13161	790897	325	441	449	359
13162	790922	452	363	370	458
13163	790935	348	409	452	363
13164	790942	449	359	342	416
13165	790958	388	493	449	359
13166	791058	373	478	452	363
13167	791118	390	495	453	364
13168	791136	454	362	443	542
13169	791150	308	432	453	364
13170	791240	454	362	354	469
13171	791287	325	441	450	360
13172	791396	451	361	355	470
13173	791458	453	364	338	454
13174	791557	351	466	453	364
13175	791608	453	364	289	394
13176	791658	405	510	449	359
13177	791736	454	362	439	546
13178	791829	453	364	280	385
13179	791947	402	507	450	360
13180	791949	453	364	339	455
13181	791965	449	359	419	524
13182	792047	310	430	452	363
13183	792098	454	362	277	382
13184	792181	449	359	277	382
13185	792190	453	364	386	491
13186	792262	297	401	453	364
13187	792334	411	516	449	359
13188	792349	453	364	260	365
13189	792421	449	359	345	413
13190	792521	449	359	433	538
13191	792550	416	521	454	362
13192	792597	450	360	369	459
13193	792671	391	496	453	364
13194	792762	338	454	452	363
13195	792863	332	448	452	363
13196	792881	453	364	379	484
13197	792945	451	361	413	518
13198	792982	454	362	409	514
13199	793014	405	510	454	362
13200	793055	291	407	454	362
13201	793138	296	400	454	362
13202	793208	452	363	435	547
13203	793288	325	441	454	362
13204	793388	294	398	453	364
13205	793505	453	364	268	373
13206	793619	383	488	450	360
13207	793699	453	364	362	477
13208	793797	453	364	300	404
13209	793907	452	363	287	392
13210	793957	449	359	345	413
13211	794037	315	425	454	362
13212	794076	411	516	449	359
13213	794190	445	540	452	363
13214	794310	352	467	453	364
13215	794339	432	537	452	363
13216	794345	449	359	417	522
13217	794437	454	362	408	513
13218	794466	269	374	453	364
13219	794471	452	363	302	406
13220	794519	324	440	450	360
13221	794604	451	361	378	483
13222	794719	454	362	387	492
13223	794719	449	359	397	501
13224	794782	326	588	449	359
13225	794863	426	531	452	363
13226	794869	430	535	449	359
13227	794881	450	360	382	487
13228	794986	407	512	452	363
13229	795098	453	364	413	518
13230	795216	451	361	270	375
13231	795313	433	538	454	362
13232	795374	454	362	378	483
13233	795472	453	364	407	587
13234	795573	292	396	453	364
13235	795601	266	371	449	359
13236	795601	454	362	407	512
13237	795705	452	363	407	587
13238	795807	449	359	358	473
13239	795843	452	363	324	440
13240	795902	425	530	451	361
13241	796007	266	371	451	361
13242	796050	366	462	454	362
13243	796161	417	522	451	361
13244	796188	261	366	450	360
13245	796298	299	403	452	363
13246	796408	435	547	452	363
13247	796458	454	362	335	451
13248	796492	454	362	441	544
13249	796563	409	514	452	363
13250	796660	326	442	453	364
13251	796688	452	363	376	481
13252	796793	452	363	357	472
13253	796844	284	389	450	360
13254	796900	449	359	297	401
13255	796934	295	399	454	362
13256	797015	277	382	450	360
13257	797071	434	539	450	360
13258	797182	357	472	449	359
13259	797197	441	544	452	363
13260	797286	390	495	451	361
13261	797289	266	371	449	359
13262	797407	454	362	337	453
13263	797468	450	360	342	416
13264	797559	419	524	453	364
13265	797615	292	396	449	359
13266	797643	452	363	355	470
13267	797671	454	362	439	546
13268	797671	311	429	453	364
13269	797703	379	484	451	361
13270	797743	314	426	450	360
13271	797809	369	459	449	359
13272	797810	440	545	452	363
13273	797826	453	364	395	503
13274	797839	438	550	449	359
13275	797918	453	364	320	421
13276	797936	450	360	431	536
13277	797958	450	360	340	418
13278	797979	329	445	450	360
13279	798035	266	371	451	361
13280	798128	377	482	454	362
13281	798182	379	484	451	361
13282	798284	386	491	454	362
13283	798305	442	543	454	362
13284	798350	276	381	451	361
13285	798457	449	359	312	428
13286	798541	409	514	450	360
13287	798565	450	360	294	398
13288	798675	452	363	346	412
13289	798684	352	467	449	359
13290	798768	451	361	394	504
13291	798829	443	542	453	364
13292	798925	451	361	355	470
13293	798975	453	364	415	520
13294	798997	452	363	425	530
13295	799095	400	498	454	362
13296	799166	453	364	321	422
13297	799241	450	360	419	524
13298	799311	329	445	450	360
13299	799320	454	362	388	493
13300	799347	449	359	438	550
13301	799362	366	462	454	362
13302	799436	453	364	391	496
13303	799520	433	538	450	360
13304	799602	451	361	272	377
13305	799647	356	471	453	364
13306	799740	451	361	394	504
13307	799789	422	527	451	361
13308	799862	452	363	394	504
13309	799869	454	362	438	550
13310	799957	318	419	452	363
13311	800044	329	445	451	361
