#agent	time	s_region	s_node	t_region	t_node
11593	1734059	305	396	287	318
11594	1734291	306	395	274	336
11595	1734372	306	395	202	264
11596	1734561	195	254	308	398
11597	1734696	264	326	308	398
11598	1734949	306	395	269	331
11599	1735231	307	397	183	252
11600	1735478	257	311	308	398
11601	1735678	179	244	306	395
11602	1735873	263	325	305	396
11603	1736081	308	398	270	332
11604	1736163	204	266	305	396
11605	1736447	238	298	307	397
11606	1736699	308	398	264	326
11607	1736944	305	396	241	303
11608	1737069	210	271	305	396
11609	1737237	232	381	308	398
11610	1737464	305	396	180	245
11611	1737744	308	398	179	244
11612	1737802	307	397	221	291
11613	1738005	222	290	306	395
11614	1738019	208	273	307	397
11615	1738145	306	395	257	311
11616	1738244	305	396	291	355
11617	1738474	306	395	214	281
11618	1738543	306	395	194	255
11619	1738638	267	329	307	397
11620	1738786	299	358	305	396
11621	1739032	307	397	291	355
11622	1739313	308	398	290	392
11623	1739420	307	397	282	351
11624	1739625	201	263	308	398
11625	1739705	293	357	305	396
11626	1739716	307	397	276	338
11627	1739769	306	395	208	273
11628	1740040	307	397	289	320
11629	1740138	306	395	240	302
11630	1740150	294	347	305	396
11631	1740151	275	337	306	395
11632	1740332	308	398	221	291
11633	1740429	308	398	233	382
11634	1740557	307	397	198	360
11635	1740566	308	398	208	273
11636	1740576	305	396	225	288
11637	1740760	291	355	306	395
11638	1740976	217	278	308	398
11639	1741198	306	395	226	283
11640	1741424	259	317	306	395
11641	1741503	306	395	231	380
11642	1741704	306	395	298	345
11643	1741767	307	397	254	389
11644	1741979	204	266	305	396
11645	1742024	306	395	177	243
11646	1742311	281	352	306	395
11647	1742399	207	274	305	396
11648	1742598	284	344	308	398
11649	1742715	183	252	308	398
11650	1742922	199	361	308	398
11651	1742967	285	343	307	397
11652	1743025	207	274	305	396
11653	1743298	213	268	308	398
11654	1743591	247	307	308	398
11655	1743613	305	396	274	336
11656	1743908	308	398	240	302
11657	1743959	305	396	263	325
11658	1744044	246	308	305	396
11659	1744339	308	398	209	272
11660	1744357	259	317	305	396
11661	1744411	306	395	222	290
11662	1744543	298	345	305	396
11663	1744673	262	324	308	398
11664	1744724	305	396	247	307
11665	1744962	307	397	206	275
11666	1745239	305	396	238	298
11667	1745350	192	257	306	395
11668	1745452	306	395	179	244
11669	1745639	308	398	279	341
11670	1745841	306	395	195	254
11671	1746029	308	398	212	269
11672	1746074	186	249	308	398
11673	1746370	305	396	217	278
11674	1746489	301	378	307	397
11675	1746770	237	299	305	396
11676	1746918	308	398	261	323
11677	1747001	305	396	206	275
11678	1747045	308	398	279	341
11679	1747125	306	395	216	279
11680	1747239	307	397	290	392
11681	1747298	308	398	243	305
11682	1747446	208	273	305	396
11683	1747554	281	352	307	397
11684	1747777	258	316	305	396
11685	1747822	308	398	243	305
11686	1747855	307	397	182	247
11687	1747865	307	397	273	335
11688	1747892	307	397	283	350
11689	1748132	307	397	256	312
11690	1748188	307	397	191	258
11691	1748318	307	397	260	322
11692	1748607	259	317	308	398
11693	1748648	296	394	307	397
11694	1748938	294	347	305	396
11695	1749137	307	397	299	358
11696	1749223	305	396	295	348
11697	1749329	185	250	307	397
11698	1749347	292	356	308	398
11699	1749593	184	251	305	396
11700	1749821	223	289	305	396
11701	1750008	306	395	261	323
11702	1750217	236	300	306	395
11703	1750380	308	398	298	345
11704	1750440	308	398	268	330
11705	1750480	294	347	306	395
11706	1750677	243	305	308	398
11707	1750765	307	397	246	308
11708	1750955	306	395	210	271
11709	1751205	306	395	272	334
11710	1751433	263	390	308	398
11711	1751634	299	358	306	395
11712	1751666	306	395	243	305
11713	1751923	306	395	295	348
11714	1752002	176	386	308	398
11715	1752172	280	353	308	398
11716	1752186	188	261	306	395
11717	1752289	308	398	264	326
11718	1752305	305	396	227	287
11719	1752458	306	395	238	298
11720	1752740	308	398	195	254
11721	1752929	200	262	305	396
11722	1753058	305	396	196	253
11723	1753265	306	395	263	390
11724	1753372	221	291	306	395
11725	1753596	285	343	307	397
11726	1753606	241	303	308	398
11727	1753851	274	336	307	397
11728	1754095	222	290	306	395
11729	1754190	278	340	305	396
11730	1754379	227	287	306	395
11731	1754456	245	309	308	398
11732	1754640	308	398	273	335
11733	1754771	261	323	308	398
11734	1754923	270	332	307	397
11735	1755149	259	317	306	395
11736	1755285	231	380	307	397
11737	1755505	194	255	307	397
11738	1755692	177	243	308	398
11739	1755866	306	395	292	356
11740	1755891	299	358	306	395
11741	1756136	308	398	209	272
11742	1756251	191	258	307	397
11743	1756492	290	392	306	395
11744	1756597	308	398	265	327
11745	1756650	226	283	307	397
11746	1756922	308	398	299	358
11747	1757087	211	270	305	396
11748	1757282	308	398	260	322
11749	1757563	306	395	276	338
11750	1757685	243	305	307	397
11751	1757804	308	398	274	336
11752	1758039	305	396	284	344
11753	1758046	308	398	188	261
11754	1758204	284	344	308	398
11755	1758341	258	316	305	396
11756	1758381	306	395	297	346
11757	1758525	306	395	279	341
11758	1758595	181	246	308	398
11759	1758744	308	398	265	327
11760	1758839	200	262	307	397
11761	1758974	239	297	308	398
11762	1759245	307	397	203	265
11763	1759540	307	397	298	345
11764	1759620	308	398	180	245
11765	1759822	250	294	307	397
11766	1760051	210	271	307	397
11767	1760304	264	326	306	395
11768	1760492	234	383	306	395
11769	1760636	305	396	243	305
11770	1760675	305	396	280	353
11771	1760823	186	249	306	395
11772	1761120	306	395	296	394
11773	1761207	306	395	246	308
11774	1761485	212	269	306	395
11775	1761729	306	395	271	333
11776	1761941	305	396	246	308
11777	1762218	307	397	227	287
11778	1762263	241	303	308	398
11779	1762502	267	329	308	398
11780	1762536	307	397	211	270
11781	1762724	260	322	305	396
11782	1762848	307	397	296	349
11783	1763110	305	396	215	280
11784	1763193	298	345	306	395
11785	1763493	198	360	307	397
11786	1763676	249	296	307	397
11787	1763724	184	251	306	395
11788	1763910	308	398	214	281
11789	1763992	222	290	308	398
11790	1764088	207	274	306	395
11791	1764221	308	398	243	305
11792	1764478	240	302	308	398
11793	1764649	185	250	307	397
11794	1764877	246	308	305	396
11795	1765000	308	398	235	301
11796	1765214	269	331	308	398
11797	1765321	286	342	308	398
11798	1765567	189	260	305	396
11799	1765656	205	267	307	397
11800	1765733	177	243	305	396
11801	1765877	307	397	206	275
11802	1766003	305	396	238	298
11803	1766263	187	248	307	397
11804	1766442	306	395	242	304
11805	1766719	203	265	308	398
11806	1766980	207	274	308	398
11807	1767249	308	398	222	290
11808	1767268	202	264	307	397
11809	1767564	238	298	305	396
11810	1767644	305	396	177	243
11811	1767839	202	264	308	398
11812	1768136	293	357	307	397
11813	1768204	308	398	183	252
11814	1768325	198	360	306	395
11815	1768612	306	395	217	278
11816	1768783	265	327	306	395
11817	1769071	306	395	178	240
11818	1769293	308	398	280	353
11819	1769561	306	395	286	342
11820	1769745	271	333	308	398
11821	1770013	213	268	307	397
11822	1770205	308	398	287	318
11823	1770350	215	280	306	395
11824	1770510	234	383	308	398
11825	1770617	177	243	308	398
11826	1770844	258	316	305	396
11827	1771047	305	396	217	278
11828	1771255	308	398	183	252
11829	1771486	308	398	214	281
11830	1771520	276	338	306	395
11831	1771750	307	397	288	319
11832	1771778	251	293	308	398
11833	1771852	250	294	307	397
11834	1772053	223	289	307	397
11835	1772123	195	254	306	395
11836	1772123	306	395	257	311
11837	1772312	226	283	307	397
11838	1772605	265	327	308	398
11839	1772684	305	396	245	309
11840	1772891	305	396	289	320
11841	1773011	308	398	265	327
11842	1773265	192	257	305	396
11843	1773358	307	397	217	278
11844	1773587	306	395	267	329
11845	1773878	233	382	306	395
11846	1774032	288	319	306	395
11847	1774077	305	396	288	319
11848	1774131	236	300	306	395
11849	1774357	268	330	307	397
11850	1774416	305	396	243	305
11851	1774535	308	398	187	248
11852	1774537	218	277	307	397
11853	1774823	307	397	224	282
11854	1775047	306	395	277	339
11855	1775153	237	299	306	395
11856	1775167	187	248	307	397
11857	1775459	267	329	306	395
11858	1775549	308	398	187	248
11859	1775725	307	397	207	274
11860	1775773	305	396	261	323
11861	1776012	246	308	307	397
11862	1776255	306	395	269	331
11863	1776297	224	282	307	397
11864	1776554	308	398	255	313
11865	1776590	308	398	211	270
11866	1776765	241	303	308	398
11867	1776847	306	395	275	337
11868	1776849	212	269	308	398
11869	1777018	307	397	295	348
11870	1777282	305	396	302	354
11871	1777433	305	396	222	290
11872	1777538	182	247	307	397
11873	1777664	305	396	200	262
11874	1777710	185	250	306	395
11875	1777874	308	398	177	243
11876	1777911	188	261	305	396
11877	1777936	306	395	272	334
11878	1778210	306	395	216	279
11879	1778397	307	397	228	284
11880	1778603	307	397	263	325
11881	1778846	240	302	307	397
11882	1778922	302	354	305	396
11883	1779077	306	395	233	382
11884	1779143	307	397	202	264
11885	1779293	307	397	278	340
11886	1779301	184	251	306	395
11887	1779569	308	398	286	342
11888	1779771	194	255	308	398
11889	1779936	245	309	308	398
11890	1780202	208	273	306	395
11891	1780401	197	238	307	397
11892	1780606	275	337	306	395
11893	1780620	307	397	200	262
11894	1780634	297	346	306	395
11895	1780749	305	396	287	318
11896	1780862	306	395	243	305
11897	1780993	287	318	306	395
11898	1781288	307	397	260	322
11899	1781528	305	396	204	266
11900	1781532	227	287	306	395
11901	1781722	306	395	236	300
11902	1781818	272	334	306	395
11903	1781956	306	395	240	302
11904	1782008	293	393	307	397
11905	1782057	189	260	308	398
11906	1782058	306	395	273	335
11907	1782126	298	345	308	398
11908	1782376	260	322	308	398
11909	1782441	305	396	224	282
11910	1782594	185	250	308	398
11911	1782715	243	305	305	396
11912	1782820	307	397	211	270
11913	1783039	184	251	308	398
11914	1783117	308	398	300	359
11915	1783288	307	397	245	309
11916	1783382	288	319	306	395
11917	1783602	259	317	306	395
11918	1783633	200	262	306	395
11919	1783842	284	344	308	398
11920	1783865	308	398	190	259
11921	1783893	226	283	308	398
11922	1784065	228	284	305	396
11923	1784300	306	395	268	330
11924	1784400	306	395	242	304
11925	1784661	306	395	204	266
11926	1784719	305	396	193	388
11927	1784798	305	396	269	331
11928	1784809	176	386	305	396
11929	1785089	306	395	245	309
11930	1785342	307	397	185	250
11931	1785398	174	237	306	395
11932	1785604	305	396	192	257
11933	1785625	306	395	283	350
11934	1785673	294	347	305	396
11935	1785692	307	397	292	356
11936	1785853	244	310	305	396
11937	1785944	283	350	305	396
11938	1786119	206	275	308	398
11939	1786221	292	356	306	395
11940	1786480	285	343	306	395
11941	1786710	215	280	306	395
11942	1787002	305	396	273	335
11943	1787175	237	299	307	397
11944	1787278	305	396	174	237
11945	1787324	305	396	175	239
11946	1787529	281	352	306	395
11947	1787580	265	327	305	396
11948	1787668	306	395	270	332
11949	1787933	174	237	306	395
11950	1788152	306	395	219	276
11951	1788235	306	395	227	287
11952	1788281	275	337	305	396
11953	1788362	231	380	308	398
11954	1788565	302	354	306	395
11955	1788854	242	304	308	398
11956	1789045	199	361	308	398
11957	1789264	308	398	203	265
11958	1789556	248	306	306	395
11959	1789677	175	239	307	397
11960	1789696	271	333	305	396
11961	1789970	306	395	189	260
11962	1790223	306	395	280	353
11963	1790497	229	285	306	395
11964	1790709	274	336	306	395
11965	1790817	305	396	283	350
11966	1790995	283	350	307	397
11967	1791071	307	397	274	336
11968	1791350	307	397	285	343
11969	1791419	272	334	308	398
11970	1791702	176	386	308	398
11971	1791969	258	316	307	397
11972	1792234	308	398	184	251
11973	1792318	308	398	239	297
11974	1792476	307	397	261	323
11975	1792663	308	398	198	360
11976	1792873	263	390	307	397
11977	1792910	306	395	177	243
11978	1792961	215	280	305	396
11979	1793189	305	396	301	378
11980	1793270	186	249	305	396
11981	1793532	207	274	306	395
11982	1793824	273	335	307	397
11983	1793888	308	398	278	340
11984	1793908	308	398	265	327
11985	1793915	281	352	308	398
11986	1794090	305	396	239	297
11987	1794223	305	396	275	337
11988	1794470	307	397	191	258
11989	1794519	307	397	254	389
11990	1794597	307	397	244	310
11991	1794708	254	389	306	395
11992	1794888	307	397	223	289
11993	1795054	259	317	308	398
11994	1795228	179	244	308	398
11995	1795233	307	397	220	292
11996	1795453	305	396	194	255
11997	1795648	306	395	218	277
11998	1795686	277	339	308	398
11999	1795915	305	396	231	380
12000	1796022	305	396	293	393
12001	1796031	306	395	238	298
12002	1796052	187	248	308	398
12003	1796352	307	397	287	318
12004	1796494	295	348	305	396
12005	1796574	307	397	263	390
12006	1796785	306	395	275	337
12007	1796975	307	397	301	378
12008	1797233	274	336	307	397
12009	1797455	305	396	298	345
12010	1797608	306	395	299	358
12011	1797731	252	295	307	397
12012	1797872	308	398	253	315
12013	1798091	298	345	305	396
12014	1798272	219	276	307	397
12015	1798323	245	309	308	398
12016	1798575	307	397	179	244
12017	1798709	274	336	306	395
12018	1798792	191	258	307	397
12019	1799007	274	336	307	397
12020	1799031	307	397	202	264
12021	1799322	307	397	268	330
12022	1799322	305	396	199	361
12023	1799488	308	398	293	357
12024	1799752	307	397	298	345
12025	1799842	195	254	307	397
12026	1799867	248	306	306	395
12027	1800127	306	395	268	391
12028	1800296	299	358	305	396
12029	1800591	305	396	197	238
12030	1800765	308	398	199	361
12031	1800958	307	397	224	282
12032	1801047	239	297	307	397
12033	1801191	307	397	283	350
12034	1801307	236	300	308	398
12035	1801548	308	398	224	282
12036	1801597	308	398	212	269
12037	1801609	184	251	308	398
12038	1801658	307	397	174	237
12039	1801828	305	396	243	305
12040	1801862	308	398	229	285
12041	1801986	258	316	308	398
12042	1802278	194	255	306	395
12043	1802339	219	276	305	396
12044	1802639	230	286	308	398
12045	1802752	306	395	213	268
12046	1802960	288	319	308	398
12047	1803000	272	334	308	398
12048	1803294	305	396	257	311
12049	1803536	220	292	305	396
12050	1803593	308	398	294	347
12051	1803839	186	249	305	396
12052	1804059	277	339	305	396
12053	1804141	307	397	223	289
12054	1804159	308	398	297	346
12055	1804304	307	397	301	378
12056	1804582	307	397	273	335
12057	1804742	307	397	205	267
12058	1804909	306	395	265	327
12059	1804969	243	305	308	398
12060	1805159	307	397	206	275
12061	1805437	308	398	189	260
12062	1805615	308	398	245	309
12063	1805710	174	237	305	396
12064	1805750	295	348	308	398
12065	1805983	277	339	305	396
12066	1806259	308	398	219	276
12067	1806325	305	396	245	309
12068	1806522	210	271	307	397
12069	1806630	308	398	239	297
12070	1806774	186	249	305	396
12071	1807011	240	302	305	396
12072	1807127	307	397	233	382
12073	1807214	199	361	308	398
12074	1807377	291	355	305	396
12075	1807471	273	335	307	397
12076	1807496	249	296	308	398
12077	1807514	207	274	306	395
12078	1807532	306	395	291	355
12079	1807764	257	311	306	395
12080	1807809	254	314	307	397
12081	1808013	238	298	306	395
12082	1808149	184	251	308	398
12083	1808427	187	248	305	396
12084	1808706	263	325	307	397
12085	1808882	307	397	299	358
12086	1809063	302	354	307	397
12087	1809090	306	395	300	359
12088	1809267	240	302	307	397
12089	1809467	307	397	186	249
12090	1809721	305	396	296	394
12091	1809895	273	335	305	396
12092	1810068	229	285	307	397
12093	1810286	298	345	306	395
12094	1810564	271	333	305	396
12095	1810788	308	398	244	310
12096	1810839	307	397	299	358
12097	1810882	193	256	307	397
12098	1811128	252	295	307	397
12099	1811404	258	316	307	397
12100	1811467	308	398	214	281
12101	1811687	250	294	307	397
12102	1811788	257	311	308	398
12103	1811978	295	348	305	396
12104	1812277	308	398	214	281
12105	1812278	305	396	302	354
12106	1812378	220	292	306	395
12107	1812415	244	310	308	398
12108	1812689	301	378	306	395
12109	1812824	306	395	251	293
12110	1812985	185	250	305	396
12111	1813071	251	293	305	396
12112	1813155	294	347	305	396
12113	1813360	308	398	277	339
12114	1813478	297	346	306	395
12115	1813545	305	396	176	241
12116	1813744	308	398	220	292
12117	1813748	308	398	180	245
12118	1813823	306	395	228	284
12119	1813962	307	397	217	278
12120	1814112	308	398	297	346
12121	1814251	291	355	308	398
12122	1814547	255	313	307	397
12123	1814636	305	396	186	249
12124	1814759	175	239	308	398
12125	1815033	251	293	307	397
12126	1815126	296	349	306	395
12127	1815179	307	397	280	353
12128	1815306	306	395	294	347
12129	1815554	297	346	307	397
12130	1815837	293	393	306	395
12131	1815878	182	247	308	398
12132	1816036	199	361	306	395
12133	1816166	211	270	305	396
12134	1816175	308	398	231	380
12135	1816190	188	261	305	396
12136	1816259	305	396	178	240
12137	1816543	188	261	307	397
12138	1816628	280	353	305	396
12139	1816763	308	398	185	250
12140	1816985	272	334	308	398
12141	1817184	181	246	306	395
12142	1817215	294	347	305	396
12143	1817444	267	329	306	395
12144	1817703	306	395	264	326
12145	1817933	305	396	181	246
12146	1818098	308	398	242	304
12147	1818275	191	258	305	396
12148	1818536	181	246	308	398
12149	1818602	263	325	306	395
12150	1818783	206	275	306	395
12151	1819021	236	300	305	396
12152	1819250	306	395	206	275
12153	1819473	307	397	256	312
12154	1819743	307	397	208	273
12155	1820009	305	396	232	381
12156	1820112	308	398	195	254
12157	1820197	302	354	305	396
12158	1820366	305	396	198	360
12159	1820420	307	397	196	253
12160	1820598	193	256	306	395
12161	1820737	305	396	180	245
12162	1820802	305	396	200	262
12163	1821026	179	244	308	398
12164	1821162	185	250	308	398
12165	1821434	226	283	306	395
12166	1821476	305	396	205	267
12167	1821658	306	395	272	334
12168	1821770	307	397	252	295
12169	1821810	219	276	306	395
12170	1822093	231	380	307	397
12171	1822157	287	318	306	395
12172	1822352	204	266	305	396
12173	1822462	305	396	181	246
12174	1822603	305	396	263	325
12175	1822697	306	395	204	266
12176	1822702	305	396	223	289
12177	1822798	307	397	265	327
12178	1822902	246	308	306	395
12179	1822952	307	397	202	264
12180	1823169	272	334	307	397
12181	1823187	280	353	307	397
12182	1823465	272	334	308	398
12183	1823582	305	396	299	358
12184	1823590	251	293	307	397
12185	1823731	277	339	306	395
12186	1823806	184	251	308	398
12187	1823962	305	396	221	291
12188	1824013	308	398	279	341
12189	1824309	305	396	296	394
12190	1824529	306	395	199	361
12191	1824573	193	388	307	397
12192	1824619	305	396	287	318
12193	1824889	189	260	306	395
12194	1824996	193	256	307	397
12195	1825078	204	266	307	397
12196	1825088	242	304	308	398
12197	1825174	182	387	308	398
12198	1825252	306	395	231	380
12199	1825478	306	395	296	394
12200	1825486	193	388	308	398
12201	1825695	305	396	202	264
12202	1825877	293	393	306	395
12203	1826108	305	396	218	277
12204	1826309	306	395	281	352
12205	1826333	282	351	308	398
12206	1826547	306	395	242	304
12207	1826675	306	395	175	239
12208	1826701	180	245	306	395
12209	1826753	307	397	233	382
12210	1826840	305	396	216	279
12211	1827024	306	395	282	351
12212	1827033	307	397	208	273
12213	1827230	292	356	305	396
12214	1827245	308	398	251	293
12215	1827412	306	395	300	359
12216	1827600	307	397	263	325
12217	1827639	307	397	234	383
12218	1827759	306	395	265	327
12219	1828051	306	395	285	343
12220	1828193	298	345	308	398
12221	1828281	266	328	307	397
12222	1828541	307	397	255	313
12223	1828795	301	378	305	396
12224	1828854	306	395	281	352
12225	1829055	284	344	308	398
12226	1829275	194	255	308	398
12227	1829432	249	296	305	396
12228	1829496	284	344	307	397
12229	1829643	288	319	308	398
12230	1829807	295	348	307	397
12231	1829955	225	288	308	398
12232	1830068	215	280	307	397
12233	1830225	296	349	308	398
12234	1830274	308	398	291	355
12235	1830468	276	338	306	395
12236	1830524	273	335	308	398
12237	1830612	308	398	223	289
12238	1830836	308	398	176	386
12239	1831115	182	387	308	398
12240	1831285	238	298	306	395
12241	1831402	307	397	290	321
12242	1831545	305	396	195	254
12243	1831668	266	328	306	395
12244	1831869	296	349	306	395
12245	1832031	238	298	307	397
12246	1832176	220	292	306	395
12247	1832375	307	397	236	300
12248	1832514	296	394	308	398
12249	1832573	305	396	235	301
12250	1832679	307	397	237	299
12251	1832839	307	397	200	262
12252	1833087	243	305	307	397
12253	1833383	239	297	308	398
12254	1833505	307	397	261	323
12255	1833628	306	395	238	298
12256	1833669	293	357	305	396
12257	1833749	306	395	277	339
12258	1833842	245	309	308	398
12259	1834057	307	397	210	271
12260	1834070	207	274	306	395
12261	1834204	307	397	292	356
12262	1834244	306	395	232	381
12263	1834381	306	395	270	332
12264	1834598	295	348	308	398
12265	1834672	306	395	235	301
12266	1834706	308	398	174	237
12267	1834950	202	264	308	398
12268	1835038	307	397	273	335
12269	1835189	179	244	308	398
12270	1835407	254	314	308	398
12271	1835439	307	397	219	276
12272	1835727	281	352	305	396
12273	1835981	302	354	306	395
12274	1836113	306	395	215	280
12275	1836195	305	396	301	378
12276	1836431	217	278	306	395
12277	1836511	308	398	196	253
12278	1836556	179	244	305	396
12279	1836755	200	262	307	397
12280	1836873	185	250	305	396
12281	1837167	307	397	260	322
12282	1837425	289	320	307	397
12283	1837430	285	343	306	395
12284	1837503	305	396	301	378
12285	1837572	189	260	306	395
12286	1837573	308	398	191	258
12287	1837779	305	396	230	286
12288	1837964	282	351	305	396
12289	1838066	306	395	176	386
12290	1838075	305	396	243	305
12291	1838333	276	338	305	396
12292	1838390	305	396	254	389
12293	1838520	292	356	305	396
12294	1838611	305	396	260	322
12295	1838828	242	304	308	398
12296	1838971	306	395	275	337
12297	1839267	234	383	308	398
12298	1839489	308	398	192	257
12299	1839732	248	306	305	396
12300	1839865	308	398	227	287
12301	1839955	307	397	179	244
12302	1840177	308	398	253	315
12303	1840380	220	292	305	396
12304	1840394	305	396	196	253
12305	1840545	250	294	306	395
12306	1840771	305	396	262	324
12307	1840841	202	264	305	396
12308	1841068	207	274	306	395
12309	1841359	235	301	307	397
12310	1841592	308	398	210	271
12311	1841804	307	397	203	265
12312	1841983	307	397	224	282
12313	1842180	308	398	178	240
12314	1842255	185	250	308	398
12315	1842517	308	398	297	346
12316	1842753	239	297	308	398
12317	1842754	305	396	278	340
12318	1842910	307	397	194	255
12319	1843045	239	297	308	398
12320	1843267	306	395	244	310
12321	1843420	305	396	266	328
12322	1843513	308	398	185	250
12323	1843635	308	398	215	280
12324	1843719	219	276	305	396
12325	1844006	278	340	308	398
12326	1844231	210	271	306	395
12327	1844305	306	395	229	285
12328	1844415	308	398	231	380
12329	1844659	234	383	305	396
12330	1844784	307	397	201	263
12331	1844852	300	359	305	396
12332	1844889	306	395	276	338
12333	1844946	250	294	308	398
12334	1845141	307	397	262	324
12335	1845426	176	386	306	395
12336	1845699	305	396	213	268
12337	1845776	218	277	306	395
12338	1845917	208	273	305	396
12339	1846010	182	247	307	397
12340	1846061	239	297	306	395
12341	1846069	307	397	224	282
12342	1846194	307	397	220	292
12343	1846391	305	396	194	255
12344	1846537	226	283	308	398
12345	1846673	308	398	177	243
12346	1846968	252	295	305	396
12347	1847163	306	395	208	273
12348	1847226	308	398	262	324
12349	1847486	307	397	262	324
12350	1847604	263	390	305	396
12351	1847811	306	395	297	346
12352	1848030	306	395	178	240
12353	1848121	185	250	308	398
12354	1848421	205	267	305	396
12355	1848646	307	397	294	347
12356	1848791	247	307	308	398
12357	1848860	187	248	308	398
12358	1849050	305	396	190	259
12359	1849238	307	397	183	252
12360	1849249	272	334	306	395
12361	1849321	305	396	292	356
12362	1849462	270	332	308	398
12363	1849580	267	329	306	395
12364	1849741	307	397	299	358
12365	1849815	306	395	258	316
12366	1850081	305	396	229	285
12367	1850310	305	396	286	342
12368	1850557	205	267	305	396
12369	1850607	208	273	305	396
12370	1850782	266	328	307	397
12371	1850992	240	302	308	398
12372	1850999	271	333	308	398
12373	1851206	218	277	305	396
12374	1851407	179	244	308	398
12375	1851454	282	351	306	395
12376	1851596	308	398	190	259
12377	1851865	256	312	308	398
12378	1852107	308	398	256	312
12379	1852195	177	243	306	395
12380	1852451	283	350	306	395
12381	1852612	253	315	308	398
12382	1852732	308	398	174	237
12383	1852870	174	237	305	396
12384	1852949	252	295	307	397
12385	1852984	180	245	306	395
12386	1853172	295	348	306	395
12387	1853381	294	347	308	398
12388	1853578	190	259	305	396
12389	1853805	307	397	238	298
12390	1853993	206	275	308	398
12391	1854135	306	395	241	303
12392	1854318	305	396	215	280
12393	1854476	307	397	203	265
12394	1854635	259	317	306	395
12395	1854679	307	397	296	349
12396	1854779	210	271	305	396
12397	1854859	211	270	305	396
12398	1854923	203	265	307	397
12399	1854995	307	397	283	350
12400	1855235	175	239	307	397
12401	1855526	174	237	306	395
12402	1855622	305	396	223	289
12403	1855712	242	304	307	397
12404	1855751	306	395	214	281
12405	1856003	306	395	257	311
12406	1856124	242	304	308	398
12407	1856415	203	265	306	395
12408	1856678	176	241	308	398
12409	1856784	268	391	308	398
12410	1857081	307	397	195	254
12411	1857110	308	398	260	322
12412	1857135	305	396	207	274
12413	1857426	307	397	227	287
12414	1857591	307	397	181	246
12415	1857651	212	269	305	396
12416	1857758	305	396	302	354
12417	1857897	213	268	308	398
12418	1857903	200	262	306	395
12419	1857960	208	273	305	396
12420	1858199	307	397	269	331
12421	1858382	307	397	198	360
12422	1858589	268	391	305	396
12423	1858782	308	398	223	289
12424	1858866	230	286	307	397
12425	1858990	308	398	243	305
12426	1859138	302	354	308	398
12427	1859251	306	395	190	259
12428	1859471	307	397	298	345
12429	1859766	307	397	302	354
12430	1860062	307	397	282	351
12431	1860123	306	395	181	246
12432	1860324	306	395	230	286
12433	1860451	207	274	308	398
12434	1860529	308	398	268	391
12435	1860769	295	348	306	395
12436	1860939	305	396	260	322
12437	1861064	181	246	307	397
12438	1861252	288	319	306	395
12439	1861488	258	316	306	395
12440	1861524	305	396	286	342
12441	1861764	306	395	241	303
12442	1861883	240	302	307	397
12443	1861939	299	358	305	396
12444	1862078	212	269	308	398
12445	1862305	196	253	307	397
12446	1862448	308	398	294	347
12447	1862540	226	283	307	397
12448	1862834	269	331	308	398
12449	1862890	174	237	306	395
12450	1863163	289	320	305	396
12451	1863165	267	329	305	396
12452	1863387	288	319	305	396
12453	1863511	196	253	306	395
12454	1863645	224	282	306	395
12455	1863731	308	398	225	288
12456	1864028	307	397	179	244
12457	1864090	308	398	204	266
12458	1864317	199	361	308	398
12459	1864336	307	397	202	264
12460	1864598	278	340	307	397
12461	1864715	305	396	239	297
12462	1864750	307	397	192	257
12463	1864974	308	398	277	339
12464	1865073	305	396	298	345
12465	1865089	308	398	236	300
12466	1865369	305	396	192	257
12467	1865369	220	292	308	398
12468	1865413	224	282	308	398
12469	1865575	307	397	272	334
12470	1865842	257	311	308	398
12471	1865865	305	396	175	239
12472	1866122	305	396	222	290
12473	1866187	306	395	226	283
12474	1866436	284	344	308	398
12475	1866646	308	398	258	316
12476	1866861	305	396	296	349
12477	1867018	252	295	307	397
12478	1867291	307	397	289	320
12479	1867350	306	395	291	355
12480	1867517	306	395	256	312
12481	1867544	236	300	305	396
12482	1867842	263	390	305	396
12483	1868089	288	319	306	395
12484	1868219	302	354	306	395
12485	1868315	275	337	306	395
12486	1868569	220	292	306	395
12487	1868747	307	397	185	250
12488	1868943	241	303	308	398
12489	1868962	305	396	256	312
12490	1869233	301	378	308	398
12491	1869285	243	305	305	396
12492	1869357	175	239	308	398
12493	1869458	308	398	267	329
12494	1869641	264	326	306	395
12495	1869820	178	240	305	396
12496	1870117	268	330	305	396
12497	1870232	273	335	308	398
12498	1870410	267	329	306	395
12499	1870495	262	324	306	395
12500	1870624	263	390	308	398
12501	1870808	307	397	289	320
12502	1871056	240	302	307	397
12503	1871286	285	343	305	396
12504	1871557	206	275	308	398
12505	1871643	307	397	231	380
12506	1871940	305	396	174	237
12507	1872136	208	273	305	396
12508	1872166	274	336	306	395
12509	1872197	194	255	305	396
12510	1872326	306	395	251	293
12511	1872422	267	329	305	396
12512	1872564	306	395	175	239
12513	1872592	217	278	307	397
12514	1872848	262	324	307	397
12515	1872922	308	398	199	361
12516	1873014	308	398	180	245
12517	1873221	307	397	180	245
12518	1873247	198	360	306	395
12519	1873312	308	398	223	289
12520	1873457	307	397	229	285
12521	1873485	306	395	252	295
12522	1873573	306	395	201	263
12523	1873722	305	396	269	331
